GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010
GIS Join Match Code,Data File Year,State/US Abbreviation,Alaska Native Regional Corporation Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,American Indian/Alaska Native Area Class Code,Reservation/Trust Lands Code,Block Code,Block Group Code,Census Tract Code,Congressional District (101st) Code,Consolidated City Code,Consolidated Metropolitan Statistical Area,County Name,County Code,County Subdivision Code,County Subdivision Class Code,Division Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Place Code,Place Class Code,Place Description Code,Primary Metropolitan Statistical Area Code,Region Code,State Name,State Code,Urban/Rural Code,Urban Area Code,Congressional District (103rd) Code,Area (land),Area (Water),Area Name/PSAD Term/Part Indicator,Functional Status Code,Internal Point (latitude),Internal Point (longitude),Political/Statistical Area Description Code,Not of Hispanic origin >> White,Not of Hispanic origin >> Black,"Not of Hispanic origin >> American Indian, Eskimo, or Aleut",Not of Hispanic origin >> Asian or Pacific Islander,Not of Hispanic origin >> Other race,Hispanic origin >> White,Hispanic origin >> Black,"Hispanic origin >> American Indian, Eskimo, or Aleut",Hispanic origin >> Asian or Pacific Islander,Hispanic origin >> Other race
"G2700410","1990","MN",,,,,,,,,,,,"99","Douglas","041",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001642890","0000221826","Douglas County","A","+45935996","-095454440","06",28409,14,73,100,0,56,0,1,0,21
"G2700430","1990","MN",,,,,,,,,,,,"99","Faribault","043",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001848369","0000020679","Faribault County","A","+43677100","-093947845","06",16528,10,19,54,4,142,0,4,1,175
"G2700450","1990","MN",,,,,,,,,,,,"99","Fillmore","045",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002230735","0000002328","Fillmore County","A","+43675073","-092088956","06",20618,7,32,49,0,39,0,8,0,24
"G2700470","1990","MN",,,,,,,,,,,,"99","Freeborn","047",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001832855","0000038824","Freeborn County","A","+43670693","-093350258","06",31771,11,61,126,15,446,0,3,6,621
"G2700490","1990","MN",,,,,,,,,,,,"99","Goodhue","049",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001964742","0000056674","Goodhue County","A","+44414669","-092722337","06",39982,81,268,176,10,119,1,8,2,43
"G2700510","1990","MN",,,,,,,,,,,,"99","Grant","051",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001415316","0000074475","Grant County","A","+45931836","-096010788","06",6209,3,15,12,0,6,0,0,0,1
"G2700530","1990","MN",,,,,,,,,,,,"99","Hennepin","053",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0001441695","0000128972","Hennepin County","A","+45003370","-093474888","06",914870,59109,14272,29010,1192,7451,1005,640,578,4304
"G2700550","1990","MN",,,,,,,,,,,,"99","Houston","055",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001446374","0000027197","Houston County","A","+43674140","-091491156","06",18337,24,48,51,0,27,1,0,3,6
"G2700570","1990","MN",,,,,,,,,,,,"99","Hubbard","057",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002389421","0000199124","Hubbard County","A","+47101128","-094913568","06",14609,4,276,13,0,28,0,2,2,5
"G2700590","1990","MN",,,,,,,,,,,,"99","Isanti","059",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0001137235","0000033176","Isanti County","A","+45564603","-093293388","06",25492,67,134,105,4,91,1,3,1,23
"G2700610","1990","MN",,,,,,,,,,,,"99","Itasca","061",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0006903104","0000680195","Itasca County","A","+47508489","-093626338","06",39263,39,1334,83,1,95,0,9,4,35
"G2700630","1990","MN",,,,,,,,,,,,"99","Jackson","063",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001818041","0000045477","Jackson County","A","+43675021","-095156785","06",11387,2,15,160,0,27,0,0,5,81
"G2700650","1990","MN",,,,,,,,,,,,"99","Kanabec","065",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001359628","0000021898","Kanabec County","A","+45947877","-093298400","06",12622,16,56,45,2,34,4,4,0,19
"G2700670","1990","MN",,,,,,,,,,,,"99","Kandiyohi","067",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002062178","0000170417","Kandiyohi County","A","+45152285","-095008118","06",37057,75,152,110,4,780,10,12,4,557
"G2700690","1990","MN",,,,,,,,,,,,"99","Kittson","069",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002841495","0000016665","Kittson County","A","+48775702","-096779888","06",5706,0,5,10,0,26,0,0,0,20
"G2700710","1990","MN",,,,,,,,,,,,"99","Koochiching","071",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0008035172","0000134586","Koochiching County","A","+48259344","-093769353","06",15570,43,447,50,4,63,2,4,0,116
"G2700730","1990","MN",,,,,,,,,,,,"99","Lac Qui Parle","073",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001981098","0000034158","Lac qui Parle County","A","+45000955","-096175301","06",8851,9,12,28,1,16,2,0,0,5
"G2700750","1990","MN",,,,,,,,,,,,"99","Lake","075",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0005437445","0002309614","Lake County","A","+47525904","-091387847","06",10305,1,61,16,0,27,2,0,0,3
"G2700770","1990","MN",,,,,,,,,,,,"99","Lake Of The Woods","077",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0003358463","0001238719","Lake of the Woods County","A","+48767539","-094903814","06",4027,1,13,10,0,15,0,6,0,4
"G2700790","1990","MN",,,,,,,,,,,,"99","Le Sueur","079",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001161710","0000065682","Le Sueur County","A","+44374122","-093732401","06",22987,13,50,62,4,90,0,0,1,32
"G2700810","1990","MN",,,,,,,,,,,,"99","Lincoln","081",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001390979","0000029552","Lincoln County","A","+44408278","-096271639","06",6844,2,9,9,0,13,0,0,0,13
"G2700830","1990","MN",,,,,,,,,,,,"99","Lyon","083",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001849903","0000018762","Lyon County","A","+44414472","-095840408","06",24328,59,63,121,4,96,7,0,1,110
"G2700850","1990","MN",,,,,,,,,,,,"99","McLeod","085",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001274117","0000035637","McLeod County","A","+44825547","-094271264","06",31543,30,49,124,0,148,2,3,6,125
"G2700870","1990","MN",,,,,,,,,,,,"99","Mahnomen","087",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001440486","0000069538","Mahnomen County","A","+47325652","-095810415","06",3827,1,1184,5,0,6,0,9,0,12
"G2700890","1990","MN",,,,,,,,,,,,"99","Marshall","089",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0004590185","0000105025","Marshall County","A","+48354070","-096377164","06",10814,2,50,14,0,75,0,0,0,38
"G2700910","1990","MN",,,,,,,,,,,,"99","Martin","091",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001837296","0000052348","Martin County","A","+43677159","-094556724","06",22651,9,29,83,5,63,0,6,2,66
"G2700930","1990","MN",,,,,,,,,,,,"99","Meeker","093",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001576191","0000094648","Meeker County","A","+45123002","-094527080","06",20467,23,29,91,5,116,0,0,1,114
"G2700950","1990","MN",,,,,,,,,,,,"99","Mille Lacs","095",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001487942","0000277914","Mille Lacs County","A","+45929539","-093632525","06",17906,26,615,35,1,63,1,5,1,17
"G2700970","1990","MN",,,,,,,,,,,,"99","Morrison","097",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002912582","0000074646","Morrison County","A","+46011952","-094267570","06",29343,33,77,45,8,65,0,0,0,33
"G2700990","1990","MN",,,,,,,,,,,,"99","Mower","099",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001842871","0000000543","Mower County","A","+43671811","-092750894","06",36728,67,50,290,2,165,4,1,5,73
"G2701010","1990","MN",,,,,,,,,,,,"99","Murray","101",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001824588","0000039080","Murray County","A","+44019820","-095761281","06",9619,0,3,17,0,11,0,0,0,10
"G2701030","1990","MN",,,,,,,,,,,,"99","Nicollet","103",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001171514","0000037952","Nicollet County","A","+44342319","-094245463","06",27529,84,54,198,8,107,5,3,5,83
"G2701050","1990","MN",,,,,,,,,,,,"99","Nobles","105",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001853024","0000017889","Nobles County","A","+43672499","-095757316","06",19318,49,63,399,7,89,0,14,7,152
"G2701070","1990","MN",,,,,,,,,,,,"99","Norman","107",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002269613","0000001425","Norman County","A","+47331158","-096462563","06",7816,4,67,16,0,50,0,4,0,18
"G2701090","1990","MN",,,,,,,,,,,,"99","Olmsted","109",,,"4","6820",,,,"9999","2","Minnesota","27",,,,"0001691371","0000003866","Olmsted County","A","+44002500","-092399150","06",101255,767,280,3157,41,625,21,15,80,229
"G2701110","1990","MN",,,,,,,,,,,,"99","Otter Tail","111",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0005127788","0000635047","Otter Tail County","A","+46407904","-095713534","06",50052,27,226,182,3,139,4,6,7,68
"G2701130","1990","MN",,,,,,,,,,,,"99","Pennington","113",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001596878","0000004670","Pennington County","A","+48065433","-096035563","06",13042,10,100,48,0,58,1,1,0,46
"G2701150","1990","MN",,,,,,,,,,,,"99","Pine","115",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0003654908","0000060920","Pine County","A","+46139514","-092736161","06",20137,324,359,81,15,237,28,1,1,81
"G2701170","1990","MN",,,,,,,,,,,,"99","Pipestone","117",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001206701","0000000671","Pipestone County","A","+44024633","-096253818","06",10221,6,153,68,1,24,0,0,10,8
"G2701190","1990","MN",,,,,,,,,,,,"99","Polk","119",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0005103577","0000070952","Polk County","A","+47774622","-096399564","06",30824,53,376,89,10,677,20,42,7,400
"G2701210","1990","MN",,,,,,,,,,,,"99","Pope","121",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001735782","0000122090","Pope County","A","+45593381","-095447317","06",10694,5,23,12,4,4,0,0,0,3
"G2701230","1990","MN",,,,,,,,,,,,"99","Ramsey","123",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0000403568","0000037142","Ramsey County","A","+45015300","-093099608","06",420949,22096,4129,24209,492,6728,578,380,583,5621
"G2701250","1990","MN",,,,,,,,,,,,"99","Red Lake","125",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001120026","0000000211","Red Lake County","A","+47876728","-096096495","06",4469,0,7,3,0,6,0,0,0,40
"G2701270","1990","MN",,,,,,,,,,,,"99","Redwood","127",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002278870","0000003647","Redwood County","A","+44403638","-095253559","06",16832,27,272,31,1,43,0,8,0,40
"G2701290","1990","MN",,,,,,,,,,,,"99","Renville","129",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002545900","0000011138","Renville County","A","+44723711","-094955440","06",17345,6,55,46,5,77,1,3,0,135
"G2701310","1990","MN",,,,,,,,,,,,"99","Rice","131",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001288741","0000048058","Rice County","A","+44356842","-093297478","06",47770,166,108,600,9,311,8,5,7,199
"G2701330","1990","MN",,,,,,,,,,,,"99","Rock","133",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001250014","0000000595","Rock County","A","+43673485","-096247936","06",9713,12,33,19,0,18,0,0,0,11
"G2701350","1990","MN",,,,,,,,,,,,"99","Roseau","135",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0004306020","0000040956","Roseau County","A","+48770346","-095799492","06",14755,4,146,94,1,19,0,0,0,7
"G2701370","1990","MN",,,,,,,,,,,,"99","St Louis","137",,,"4","2240",,,,"9999","2","Minnesota","27",,,,"0016124453","0001644308","St. Louis County","A","+47578363","-092462226","06",191447,1083,3608,1063,60,606,23,74,13,236
"G2701390","1990","MN",,,,,,,,,,,,"99","Scott","139",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0000924135","0000030460","Scott County","A","+44654800","-093534941","06",56312,259,344,518,6,271,8,18,16,94
"G2701410","1990","MN",,,,,,,,,,,,"99","Sherburne","141",,,"4","6980",,,,"9999","2","Minnesota","27",,,,"0001130708","0000037394","Sherburne County","A","+45440352","-093768105","06",41031,262,193,193,7,151,1,15,11,81
"G2701430","1990","MN",,,,,,,,,,,,"99","Sibley","143",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001524604","0000030418","Sibley County","A","+44579124","-094229375","06",14187,5,15,32,0,72,0,1,2,52
"G2701450","1990","MN",,,,,,,,,,,,"99","Stearns","145",,,"4","6980",,,,"9999","2","Minnesota","27",,,,"0003482471","0000117593","Stearns County","A","+45554509","-094610041","06",116726,408,294,821,30,335,6,12,17,142
"G2701470","1990","MN",,,,,,,,,,,,"99","Steele","147",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001112572","0000006775","Steele County","A","+44023200","-093223964","06",29934,51,45,149,6,324,0,4,4,212
"G2701490","1990","MN",,,,,,,,,,,,"99","Stevens","149",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001455845","0000034115","Stevens County","A","+45584629","-096000569","06",10343,56,50,116,13,23,2,0,3,28
"G2701510","1990","MN",,,,,,,,,,,,"99","Swift","151",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001925845","0000022849","Swift County","A","+45286524","-095681915","06",10566,4,37,37,1,57,0,1,1,20
"G2701530","1990","MN",,,,,,,,,,,,"99","Todd","153",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0002439939","0000096686","Todd County","A","+46070786","-094898987","06",23189,8,51,51,6,44,0,0,2,12
"G2701550","1990","MN",,,,,,,,,,,,"99","Traverse","155",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001486988","0000030747","Traverse County","A","+45771538","-096469935","06",4314,0,125,16,0,7,0,1,0,0
"G2701570","1990","MN",,,,,,,,,,,,"99","Wabasha","157",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001359867","0000064248","Wabasha County","A","+44281995","-092239468","06",19518,11,47,89,0,63,1,0,0,15
"G2701590","1990","MN",,,,,,,,,,,,"99","Wadena","159",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001386828","0000019592","Wadena County","A","+46577377","-094958610","06",12986,8,77,35,1,30,0,0,1,16
"G2701610","1990","MN",,,,,,,,,,,,"99","Waseca","161",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001096258","0000024757","Waseca County","A","+44019073","-093589913","06",17814,26,35,74,1,70,0,11,2,46
"G2701630","1990","MN",,,,,,,,,,,,"99","Washington","163",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0001014599","0000081477","Washington County","A","+45038075","-092889207","06",140127,1548,635,1626,65,1139,53,52,22,629
"G2701650","1990","MN",,,,,,,,,,,,"99","Watonwan","165",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001125421","0000013997","Watonwan County","A","+43978562","-094614875","06",10990,8,20,57,14,130,1,4,0,458
"G2701670","1990","MN",,,,,,,,,,,,"99","Wilkin","167",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001946308","0000000506","Wilkin County","A","+46355332","-096471038","06",7405,2,41,23,2,21,0,0,0,22
"G2701690","1990","MN",,,,,,,,,,,,"99","Winona","169",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001622230","0000039596","Winona County","A","+43984816","-091774907","06",46655,183,111,524,5,237,12,2,2,97
"G2701710","1990","MN",,,,,,,,,,,,"99","Wright","171",,,"4","5120",,,,"9999","2","Minnesota","27",,,,"0001711559","0000138801","Wright County","A","+45175242","-093968086","06",67831,74,231,272,18,204,0,2,5,73
"G2701730","1990","MN",,,,,,,,,,,,"99","Yellow Medicine","173",,,"4","9999",,,,"9999","2","Minnesota","27",,,,"0001963183","0000014069","Yellow Medicine County","A","+44719037","-095863302","06",11465,3,114,19,1,31,0,1,4,46
"G2800010","1990","MS",,,,,,,,,,,,"99","Adams","001",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001192153","0000067304","Adams County","A","+31479606","-091351407","06",17938,17162,38,62,4,90,50,2,1,9
"G2800030","1990","MS",,,,,,,,,,,,"99","Alcorn","003",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001035902","0000003674","Alcorn County","A","+34877376","-088576325","06",27988,3529,22,51,5,97,11,0,2,17
"G2800050","1990","MS",,,,,,,,,,,,"99","Amite","005",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001889811","0000005291","Amite County","A","+31173239","-090800782","06",7252,6026,11,6,0,20,12,0,0,1
"G2800070","1990","MS",,,,,,,,,,,,"99","Attala","007",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001904123","0000005096","Attala County","A","+33088951","-089580462","06",11103,7260,32,26,2,11,39,0,2,6
"G2800090","1990","MS",,,,,,,,,,,,"99","Benton","009",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001053652","0000004815","Benton County","A","+34816935","-089187010","06",4849,3153,5,2,0,20,15,0,2,0
"G2800110","1990","MS",,,,,,,,,,,,"99","Bolivar","011",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0002269723","0000076340","Bolivar County","A","+33794708","-090882087","06",15123,26214,25,136,0,136,112,1,2,126
"G2800130","1990","MS",,,,,,,,,,,,"99","Calhoun","013",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001519240","0000003688","Calhoun County","A","+33935781","-089336877","06",10788,4024,12,3,3,41,3,0,1,33
"G2800150","1990","MS",,,,,,,,,,,,"99","Carroll","015",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001625907","0000017685","Carroll County","A","+33449876","-089920015","06",5541,3633,11,10,0,19,21,0,0,2
"G2800170","1990","MS",,,,,,,,,,,,"99","Chickasaw","017",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001299123","0000007012","Chickasaw County","A","+33922046","-088948026","06",11022,6944,20,12,2,38,37,1,7,2
"G2800190","1990","MS",,,,,,,,,,,,"99","Choctaw","019",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001085541","0000001843","Choctaw County","A","+33345203","-089252415","06",6294,2726,9,10,1,25,5,0,0,1
"G2800210","1990","MS",,,,,,,,,,,,"99","Claiborne","021",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001260851","0000037854","Claiborne County","A","+31972537","-090914312","06",1976,9302,20,16,0,18,38,0,0,0
"G2800230","1990","MS",,,,,,,,,,,,"99","Clarke","023",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001790521","0000005551","Clarke County","A","+32040191","-088690981","06",11271,5963,6,7,2,41,14,0,1,8
"G2800250","1990","MS",,,,,,,,,,,,"99","Clay","025",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001058150","0000019411","Clay County","A","+33651810","-088773933","06",9745,11245,19,31,0,44,21,0,1,14
"G2800270","1990","MS",,,,,,,,,,,,"99","Coahoma","027",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001435358","0000075087","Coahoma County","A","+34225260","-090597271","06",10933,20335,18,105,3,68,119,2,7,75
"G2800290","1990","MS",,,,,,,,,,,,"99","Copiah","029",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0002011557","0000007209","Copiah County","A","+31864746","-090444667","06",13553,13885,21,25,0,49,35,0,2,22
"G2800310","1990","MS",,,,,,,,,,,,"99","Covington","031",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001071793","0000002969","Covington County","A","+31632015","-089551947","06",10671,5779,9,19,0,28,16,0,0,5
"G2800330","1990","MS",,,,,,,,,,,,"99","Desoto","033",,,"6","4920",,,,"9999","3","Mississippi","28",,,,"0001238737","0000048026","DeSoto County","A","+34875277","-089991991","06",58686,8646,118,149,5,174,29,1,8,94
"G2800350","1990","MS",,,,,,,,,,,,"99","Forrest","035",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001208839","0000008989","Forrest County","A","+31186842","-089258750","06",46315,20947,89,451,13,357,54,2,8,78
"G2800370","1990","MS",,,,,,,,,,,,"99","Franklin","037",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001462418","0000005550","Franklin County","A","+31477504","-090898055","06",5277,3074,1,4,0,13,5,0,0,3
"G2800390","1990","MS",,,,,,,,,,,,"99","George","039",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001238820","0000013828","George County","A","+30866442","-088642721","06",14989,1581,38,17,0,36,6,0,1,5
"G2800410","1990","MS",,,,,,,,,,,,"99","Greene","041",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001846519","0000015004","Greene County","A","+31216872","-088640021","06",7954,2185,10,6,0,45,9,1,0,10
"G2800430","1990","MS",,,,,,,,,,,,"99","Grenada","043",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001092756","0000071212","Grenada County","A","+33770931","-089801107","06",12522,8886,30,31,0,41,30,1,0,14
"G2800450","1990","MS",,,,,,,,,,,,"99","Hancock","045",,,"6","0920",,,,"9999","3","Mississippi","28",,,,"0001235197","0000195927","Hancock County","A","+30389164","-089472078","06",28172,2758,123,156,2,453,16,6,8,66
"G2800470","1990","MS",,,,,,,,,,,,"99","Harrison","047",,,"6","0920",,,,"9999","3","Mississippi","28",,,,"0001504847","0001023451","Harrison County","A","+30419050","-089090074","06",125635,32083,431,4199,78,1995,198,35,132,579
"G2800490","1990","MS",,,,,,,,,,,,"99","Hinds","049",,,"6","3560",,,,"9999","3","Mississippi","28",,,,"0002251384","0000021105","Hinds County","A","+32263450","-090443598","06",122614,129216,212,1216,35,563,342,20,35,188
"G2800510","1990","MS",,,,,,,,,,,,"99","Holmes","051",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001958202","0000021190","Holmes County","A","+33121189","-090088358","06",5161,16336,13,31,1,15,39,1,1,6
"G2800530","1990","MS",,,,,,,,,,,,"99","Humphreys","053",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001082942","0000033861","Humphreys County","A","+33132271","-090523849","06",3837,8177,8,43,0,19,45,1,0,4
"G2800550","1990","MS",,,,,,,,,,,,"99","Issaquena","055",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001069684","0000073554","Issaquena County","A","+32737786","-090988477","06",833,1066,1,3,0,0,6,0,0,0
"G2800570","1990","MS",,,,,,,,,,,,"99","Itawamba","057",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001378866","0000020937","Itawamba County","A","+34277725","-088359049","06",18514,1357,18,29,0,82,2,1,4,10
"G2800590","1990","MS",,,,,,,,,,,,"99","Jackson","059",,,"6","6025",,,,"9999","3","Mississippi","28",,,,"0001881994","0000820311","Jackson County","A","+30463024","-088621916","06",89315,23512,249,1087,20,799,69,5,28,159
"G2800610","1990","MS",,,,,,,,,,,,"99","Jasper","061",,,"6","9999",,,,"9999","3","Mississippi","28",,,,"0001750958","0000003737","Jasper County","A","+32019338","-089120363","06",8378,8680,8,7,0,32,7,0,0,2
